Name,Object,Area,EqDiameter,Perimeter,Length,Width,MaxFeret,MinFeret,Circularity,Elongation,MeanIntensity,SumIntensity,Unit,Channel
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,96,2.279817,1.703747,5.616039,1.988064,1.146752,1.988064,1.548,0.908343,1.284279,2975.801095,1630739,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,97,0.199692,0.504238,1.598587,0.615511,0.324433,0.615511,0.4515,0.981969,1.363257,2840.729167,136355,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,98,0.744685,0.973736,3.161354,1.128182,0.660075,1.128182,0.9675,0.936345,1.16608,3095.061453,554016,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,100,0.087365,0.333522,1.043893,0.411639,0.212238,0.411639,0.258,1,1.5955,2648.238095,55613,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,101,0.16225,0.454514,1.440467,0.534034,0.303819,0.534034,0.429364,0.982624,1.243781,2736.25641,106714,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,102,0.565794,0.848759,2.728959,0.976169,0.579607,0.976169,0.774,0.954716,1.2612,3247.463235,441655,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,103,0.178891,0.477253,1.649245,0.672606,0.265967,0.672606,0.383756,0.82647,1.752693,2861.581395,123048,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,104,0.411865,0.724156,2.332385,0.849207,0.484999,0.849207,0.5805,0.951402,1.462889,3135.434343,310408,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,107,0.553313,0.839345,2.866096,1.160355,0.476848,1.160355,0.656945,0.846446,1.766288,3235.526316,430325,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,108,0.108167,0.371109,1.130372,0.411671,0.26275,0.411671,0.3225,1,1.2765,2926.192308,76081,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,109,0.270416,0.586775,1.908682,0.709152,0.381324,0.709152,0.474972,0.932772,1.49304,3076.230769,199955,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,110,0.066564,0.291122,0.885773,0.330401,0.201464,0.330401,0.258,1,1.280625,2833.75,45340,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,112,1.16487,1.21785,3.880314,1.406532,0.828186,1.406532,1.0965,0.972195,1.282747,3259.360714,912621,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,113,0.420185,0.731435,3.349149,1.367254,0.307321,1.19038,0.810604,0.470741,1.46851,2730.841584,275815,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,114,0.474268,0.777083,2.678301,0.96265,0.49267,0.96265,0.742098,0.830836,1.2972,3035.885965,346091,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,116,0.237134,0.54948,1.843187,0.699638,0.338939,0.699638,0.508318,0.877133,1.376378,2722.175439,155164,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,119,0.087365,0.333522,1.008072,0.352867,0.247587,0.352867,0.3225,1,1.09416,2772.190476,58216,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,120,0.728044,0.962795,3.095858,1.166521,0.624115,1.166521,0.8385,0.954564,1.3912,3184.205714,557236,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,123,0.141449,0.424379,1.30333,0.472282,0.2995,0.472282,0.387,1,1.220367,2987.558824,101577,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,126,0.091526,0.341371,1.043893,0.3868,0.236622,0.3868,0.3225,1,1.19938,3045.727273,67006,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,127,0.153929,0.442706,1.389809,0.497011,0.30971,0.497011,0.429402,1,1.157449,3063.081081,113334,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,128,0.153929,0.442706,1.425629,0.568251,0.270882,0.568251,0.383756,0.951739,1.480764,2872.432432,106280,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,129,0.765486,0.987242,3.197175,1.104498,0.693062,1.104498,0.965159,0.941054,1.144369,3230.597826,594430,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,130,0.590756,0.867279,2.815438,1.023286,0.577312,1.023286,0.819202,0.936539,1.249126,3141.725352,446125,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,131,1.185671,1.228676,3.94581,1.393916,0.850605,1.393916,1.158285,0.956978,1.203431,3251.603509,926707,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,132,0.228814,0.539754,1.670229,0.615562,0.371715,0.615562,0.4515,1,1.363371,3219.890909,177094,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,133,0.203852,0.509463,1.634408,0.658648,0.309501,0.658648,0.387,0.958969,1.701933,3013.816327,147677,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Dapi_15_.nd2,135,0.698922,0.943343,3.074875,1.16796,0.598413,1.16796,0.833301,0.928931,1.401605,3221.946429,541287,um,DAPI-UV
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,1,0.137288,0.418092,1.30333,0.477384,0.287585,0.477384,0.383756,1,1.243979,2764.030303,91213,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,2,0.066564,0.291122,0.885773,0.330421,0.201452,0.330421,0.258,1,1.2807,2647.5625,42361,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,5,0.653159,0.911937,2.9229,1.072003,0.609289,1.072003,0.8385,0.960729,1.278477,2905.643312,456186,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,6,0.095686,0.349043,1.130372,0.411652,0.232443,0.411652,0.3225,0.941054,1.27644,2713.913043,62420,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,7,0.33698,0.655024,2.051965,0.737648,0.456831,0.737648,0.5805,1,1.270711,2801.37037,226911,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,9,0.761326,0.984556,3.895152,1.40615,0.541426,1.394,0.851755,0.630568,1.636621,2624.84153,480346,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,14,0.345301,0.663062,2.087786,0.785416,0.43964,0.785416,0.5805,0.995487,1.353,2860.096386,237388,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,16,0.178891,0.477253,1.512108,0.534034,0.33498,0.534034,0.4515,0.983177,1.1828,2723.162791,117096,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,17,0.565794,0.848759,3.131679,1.000105,0.565735,1.393232,0.587872,0.72496,2.369957,2923.610294,397611,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,19,0.728044,0.962795,3.146516,1.207072,0.603148,1.207072,0.816622,0.924075,1.478129,3081.348571,539236,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,20,0.153929,0.442706,1.619571,0.504937,0.304849,0.72209,0.258,0.737448,2.7988,2700.891892,99933,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,21,2.283977,1.705301,5.630876,1.880259,1.214714,1.880259,1.695473,0.905211,1.108988,2968.932605,1629944,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,22,1.314639,1.293774,4.291726,1.513712,0.868487,1.513712,1.213922,0.896917,1.246959,2735.96519,864565,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,23,0.382743,0.698086,3.895152,1.725799,0.221777,1.756129,0.400493,0.317007,4.384913,2653.304348,244104,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,24,0.178891,0.477253,1.893845,0.68624,0.260683,0.74998,0.429364,0.626771,1.746725,2614.162791,112409,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,25,0.137288,0.418092,1.33915,0.529455,0.259301,0.529455,0.373113,0.962021,1.419019,2698.090909,89037,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,28,0.241295,0.554279,1.929666,0.761932,0.316688,0.761932,0.461897,0.814316,1.64957,2685.775862,155775,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,29,0.108167,0.371109,1.18103,0.472243,0.229048,0.472243,0.3225,0.974497,1.46432,2739.423077,71225,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,31,0.066564,0.291122,0.885773,0.330421,0.201452,0.330421,0.258,1,1.2807,2671.5625,42745,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,32,0.066564,0.291122,0.885773,0.330401,0.201464,0.330401,0.258,1,1.280625,2694.1875,43107,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,33,0.203852,0.509463,1.685066,0.672574,0.303093,0.672574,0.429402,0.902176,1.566302,2735.428571,134036,um,CHL
InitialCollection_R1_NA_Meso_LateJune_1mL_1ug_0.2filter_Chl_15_.nd2,34,0.120647,0.391935,1.33915,0.555468,0.217199,0.555468,0.301499,0.845412,1.842354,2651.068966,76881,um,CHL
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,4,0.753005,0.979161,4.34853,1.742,0.432265,1.534184,0.87442,0.500407,1.754516,2952.320442,534370,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,5,0.079045,0.317243,0.972251,0.352867,0.224007,0.352867,0.29254,1,1.206218,3177.789474,60378,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,8,0.079045,0.317243,1.008072,0.352854,0.224016,0.352854,0.3225,0.977461,1.09412,2890.684211,54923,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,9,0.873653,1.054689,3.772852,1.069698,0.816729,1.453056,1.003478,0.771275,1.44802,3230.028571,678306,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,10,0.399384,0.7131,2.311402,0.849207,0.470302,0.849207,0.645,0.939398,1.3166,3157.333333,303104,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,11,0.178891,0.477253,1.476288,0.534002,0.335,0.534002,0.4515,1,1.182729,3171.813953,136388,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,13,0.411865,0.724156,2.433702,0.987456,0.417097,0.987456,0.5805,0.873836,1.701044,3101.727273,307071,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,14,0.183051,0.482771,1.547929,0.584499,0.313176,0.584499,0.442496,0.960019,1.320914,3022.681818,132998,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,15,0.124808,0.398635,1.30333,0.49705,0.251097,0.49705,0.383756,0.923298,1.295225,2873.4,86202,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,16,0.153929,0.442706,1.491125,0.619323,0.248545,0.619323,0.29254,0.869967,2.117054,2917.540541,107949,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,18,0.569954,0.851873,3.376278,1.22156,0.466579,1.348366,0.7095,0.628309,1.900445,3110.642336,426158,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,20,2.00108,1.5962,5.890313,1.881732,1.063425,2.200353,1.4329,0.724766,1.535595,3433.390852,1651461,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,21,0.124808,0.398635,1.33915,0.534034,0.233707,0.534034,0.3225,0.874564,1.65592,2895.733333,86872,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,22,0.124808,0.398635,1.267509,0.497011,0.251116,0.497011,0.338186,0.976222,1.469637,2991.766667,89753,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,23,0.108167,0.371109,1.389809,0.459508,0.235396,0.5805,0.3225,0.703708,1.8,2890.269231,75147,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,24,0.382743,0.698086,2.311402,0.843841,0.453573,0.843841,0.664498,0.900256,1.269891,3401.358696,312925,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,25,1.297998,1.285559,4.312709,1.650445,0.786453,1.650445,1.152905,0.876968,1.431553,3496.362179,1090865,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,27,0.440987,0.749321,2.64248,1.003478,0.439458,1.003478,0.624973,0.793618,1.605635,3078.141509,326283,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,28,0.357782,0.674938,2.397881,0.639258,0.559683,0.987385,0.5805,0.781938,1.700922,3064.034884,263507,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,29,0.507551,0.803886,2.952575,0.931291,0.544997,1.128079,0.724999,0.731623,1.555973,3376.54918,411939,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,31,0.316179,0.634485,2.051965,0.816635,0.387173,0.816635,0.566187,0.943633,1.442339,3230.736842,245536,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,32,0.178891,0.477253,1.512108,0.555513,0.322028,0.555513,0.4515,0.983177,1.230371,3157.534884,135774,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,33,0.15809,0.448649,1.440467,0.555513,0.284583,0.555513,0.383756,0.957429,1.447569,2971.289474,112909,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,35,0.116487,0.385118,1.252672,0.472256,0.246661,0.472256,0.3225,0.932852,1.46436,2954.928571,82738,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,38,1.048383,1.155354,4.551162,1.63396,0.641621,1.5343,1.152905,0.636041,1.330812,3198.912698,806126,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,40,1.210633,1.241542,4.032289,1.448219,0.835946,1.448219,1.06981,0.935662,1.353716,3626.443299,1055295,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,41,0.374422,0.690456,3.0452,1.214241,0.308359,1.253738,0.607977,0.507388,2.062147,3169.911111,285292,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,43,0.312019,0.630297,2.23976,0.598853,0.521028,0.872427,0.566187,0.781605,1.54088,3023.146667,226736,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,45,0.124808,0.398635,1.252672,0.477384,0.261441,0.477384,0.383756,0.999485,1.243979,2912.1,87363,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,46,0.224654,0.534825,1.670229,0.659074,0.340862,0.659074,0.475017,1,1.387475,3361.037037,181496,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,47,0.224654,0.534825,1.822203,0.676173,0.332243,0.676173,0.49794,0.850216,1.35794,3177.833333,171603,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,48,0.956858,1.10377,3.477595,1.192702,0.80226,1.192702,1.032,0.994258,1.155719,3624.526087,833641,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,49,0.091526,0.341371,1.094551,0.411652,0.222337,0.411652,0.3225,0.960019,1.27644,2885.545455,63482,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,50,0.295378,0.613259,2.117461,0.862184,0.342592,0.862184,0.516387,0.82786,1.669648,2960.211268,210175,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,51,0.345301,0.663062,2.657318,0.974221,0.354438,1.050982,0.53842,0.614498,1.951974,2979.674699,247313,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,52,0.320339,0.638646,2.051965,0.785681,0.407722,0.785681,0.516,0.956049,1.522638,3368.558442,259379,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,55,0.361942,0.678851,2.296565,0.962733,0.375952,0.962733,0.514239,0.862365,1.872151,3011.103448,261966,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,56,0.303698,0.621836,2.102623,0.851819,0.356529,0.851819,0.520579,0.863235,1.63629,3088.493151,225460,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,57,0.357782,0.674938,2.311402,0.843841,0.423992,0.843841,0.65759,0.841544,1.283231,2978.337209,256137,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,58,0.711403,0.951728,3.247833,1.31678,0.540259,1.31678,0.748619,0.847497,1.758945,3406.461988,582505,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,59,0.116487,0.385118,1.318167,0.568213,0.205006,0.568213,0.246971,0.842454,2.300731,2932.25,82103,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,61,0.282897,0.600163,2.341077,0.829488,0.34105,0.994461,0.426255,0.648645,2.333021,2961.426471,201377,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,62,0.923576,1.084404,4.34853,1.595346,0.578918,1.424966,1.032,0.613758,1.380781,3138.563063,696761,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,63,0.428506,0.738641,2.758634,0.906737,0.47258,1.212194,0.475043,0.707585,2.551758,2995.135922,308499,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,64,0.212173,0.519756,1.699904,0.641182,0.330909,0.641182,0.429415,0.922679,1.493151,2906.254902,148219,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,66,0.070724,0.300082,0.936431,0.330421,0.214043,0.330421,0.29254,1,1.12949,2973,50541,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,68,1.098306,1.182542,3.966793,1.420613,0.773121,1.420613,1.092475,0.87711,1.300361,3371.166667,889988,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,74,0.295378,0.613259,2.260744,0.72029,0.410081,0.941261,0.450526,0.726248,2.08925,3231.169014,229413,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,77,0.245455,0.559037,2.36206,0.911845,0.269185,0.994461,0.394443,0.55284,2.521176,2968.559322,175145,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,80,0.16641,0.460304,1.58375,0.65859,0.252676,0.65859,0.3225,0.833712,2.04214,2853.225,114129,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,81,1.460248,1.363541,4.414025,1.512783,0.965272,1.512783,1.29567,0.941818,1.167569,3613.014245,1268168,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,82,0.740525,0.971012,3.1675,1.217863,0.608052,1.217863,0.8385,0.927505,1.452431,3284.275281,584601,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,83,0.257936,0.573074,1.807366,0.676115,0.381497,0.676115,0.516,0.992268,1.3103,3126.967742,193872,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,84,0.299538,0.617563,2.087786,0.862204,0.34741,0.862204,0.4515,0.863555,1.909643,2991.708333,215403,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,86,1.414485,1.342005,4.521488,1.666603,0.848724,1.666603,1.159091,0.869452,1.437853,3514.391176,1194893,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,89,0.440987,0.749321,2.499197,0.924504,0.476998,0.924504,0.688499,0.887226,1.342783,3319.849057,351904,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,90,0.070724,0.300082,0.921593,0.352841,0.200442,0.352841,0.258,1,1.3676,2887.588235,49089,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,98,0.116487,0.385118,1.267509,0.472243,0.246667,0.472243,0.383794,0.91114,1.230459,2945.142857,82464,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,99,0.087365,0.333522,1.043893,0.3868,0.225867,0.3868,0.3225,1,1.19938,2850.095238,59852,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,100,0.507551,0.803886,2.815438,0.924569,0.548959,0.924569,0.767602,0.804632,1.20449,3017.180328,368096,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,101,0.15809,0.448649,1.440467,0.555468,0.284606,0.555468,0.383801,0.957429,1.447281,2929.789474,111332,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,103,1.035902,1.148456,3.716048,1.331673,0.777895,1.331673,1.0965,0.942684,1.214476,3501.148594,871786,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,104,0.15809,0.448649,1.389809,0.534002,0.296047,0.534002,0.387,1,1.37985,2997.289474,113897,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,105,0.719723,0.957277,3.060037,1.083858,0.664038,1.083858,0.903,0.965877,1.200286,3482.959538,602552,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,106,0.16641,0.460304,1.512108,0.584499,0.284705,0.584499,0.406105,0.914584,1.439281,3226.85,129074,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,107,0.611557,0.882416,3.161354,0.904698,0.675979,1.226951,0.746091,0.768954,1.644506,3024.190476,444556,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,108,0.370262,0.686609,2.275581,0.912649,0.405701,0.912649,0.5805,0.898534,1.572178,3527.47191,313945,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,110,0.482589,0.78387,3.197175,1.194618,0.403969,1.24923,0.709087,0.593273,1.761743,2985.646552,346335,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,111,0.349461,0.667044,2.64248,0.955506,0.365734,1.048641,0.483911,0.628905,2.167011,3012.583333,253057,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,112,0.062404,0.281877,1.008072,0.285325,0.218711,0.411652,0.229826,0.77168,1.791143,2838.4,42576,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,114,0.366102,0.682741,2.224923,0.880012,0.416019,0.880012,0.576965,0.929356,1.525243,3569.5,314116,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,117,0.191372,0.493621,1.634408,0.615511,0.310915,0.615511,0.438116,0.900256,1.404902,3365.565217,154816,um,DAPI-UV
InitialCollection_R1_NA_Meso_MidJuly_1mL_1ug_0.2filter_Dapi_1_.nd2,118,0.411865,0.724156,2.728959,0.913727,0.450752,1.104446,0.593465,0.694977,1.861015,2934.333333,290499,um,DAPI-UV
